"","article","zone","word","time","length","log_gmean_freq","is_first","is_last","has_punct","has_num","has_punct_prev_1","has_num_prev_1","sent_id","tokenN_in_sent","pos","length_prev_1","length_prev_2","log_gmean_freq_prev_1","log_gmean_freq_prev_2"
6074,6,874,"into",321.9382716049383,4,11.724878636888786,False,False,False,False,False,False,296,21,"case",7.0,3.0,8.320055102266815,14.71127893960382
6075,6,875,"the",292.4375,3,15.52756444324176,False,False,False,False,False,False,296,22,"det",4.0,7.0,11.724878636888786,8.320055102266815
6076,6,876,"corners",295.9753086419753,7,6.810142450115136,False,False,False,False,False,False,296,23,"nmod",3.0,4.0,15.52756444324176,11.724878636888786
6077,6,877,"among",291.625,5,10.102625255383492,False,False,False,False,False,False,296,24,"case",7.0,3.0,6.810142450115136,15.52756444324176
6078,6,878,"the",294.7875,3,15.52756444324176,False,False,False,False,False,False,296,25,"det",5.0,7.0,10.102625255383492,6.810142450115136
6079,6,879,"big",314.2375,3,8.61794309451638,False,False,False,False,False,False,296,26,"amod",3.0,5.0,15.52756444324176,10.102625255383492
6080,6,880,"pebbles",290.1975308641975,7,8.169558009071379,False,False,False,False,False,False,296,27,"nmod",3.0,3.0,8.61794309451638,15.52756444324176
6081,6,881,"and",295.34567901234567,3,14.71127893960382,False,False,False,False,False,False,296,28,"cc",7.0,3.0,8.169558009071379,8.61794309451638
6082,6,882,"the",294.3048780487805,3,15.52756444324176,False,False,False,False,False,False,296,29,"det",3.0,7.0,14.71127893960382,8.169558009071379
6083,6,883,"pond",288.890243902439,4,6.593044534142437,False,False,False,False,False,False,296,30,"amod",3.0,3.0,15.52756444324176,14.71127893960382
6084,6,884,"weed.",324.9390243902439,5,12.22446165392069,False,True,True,False,False,False,296,32,"punct",4.0,3.0,6.593044534142437,15.52756444324176
6085,6,885,"Abby",342.0487804878049,4,9.20116367300792,True,False,False,False,True,False,297,0,"nsubj",4.581220748829953,4.581220748829953,11.29753723775519,11.29753723775519
6086,6,886,"tried",321.6707317073171,5,8.956093075610639,False,False,False,False,False,False,297,1,"root",4.0,4.581220748829953,9.20116367300792,11.29753723775519
6087,6,887,"to",289.7926829268293,2,14.49430827566318,False,False,False,False,False,False,297,2,"mark",5.0,4.0,8.956093075610639,9.20116367300792
6088,6,888,"imagine,",289.1358024691358,8,11.01267125990077,False,False,True,False,False,False,297,4,"punct",2.0,5.0,14.49430827566318,8.956093075610639
6089,6,889,"if",279.5061728395062,2,10.427268887462334,False,False,False,False,True,False,297,5,"mark",8.0,2.0,11.01267125990077,14.49430827566318
6090,6,890,"she",290.5679012345679,3,11.530480470216114,False,False,False,False,False,False,297,6,"nsubj",2.0,8.0,10.427268887462334,11.01267125990077
6091,6,891,"were",282.98765432098764,4,12.777280979501404,False,False,False,False,False,False,297,7,"cop",3.0,2.0,11.530480470216114,10.427268887462334
6092,6,892,"Sticky,",292.9878048780488,7,11.357252127657896,False,False,True,False,False,False,297,9,"punct",4.0,3.0,12.777280979501404,11.530480470216114
6093,6,893,"a",289.975,1,14.325739803932372,False,False,False,False,True,False,297,10,"det",7.0,4.0,11.357252127657896,12.777280979501404
6094,6,894,"little",302.5487804878049,6,9.783802709590148,False,False,False,False,False,False,297,11,"amod",1.0,7.0,14.325739803932372,11.357252127657896
6095,6,895,"water",306.9512195121951,5,10.23189161450783,False,False,False,False,False,False,297,12,"compound",6.0,1.0,9.783802709590148,14.325739803932372
6096,6,896,"snail,",298.2073170731707,6,10.36709290669145,False,False,True,False,False,False,297,14,"punct",5.0,6.0,10.23189161450783,9.783802709590148
6097,6,897,"where",297.719512195122,5,11.21949356053784,False,False,False,False,True,False,297,15,"advmod",6.0,5.0,10.36709290669145,10.23189161450783
6098,6,898,"would",278.0121951219512,5,11.7418363531785,False,False,False,False,False,False,297,16,"aux",5.0,6.0,11.21949356053784,10.36709290669145
6099,6,899,"she",300.6951219512195,3,11.530480470216114,False,False,False,False,False,False,297,17,"nsubj",5.0,5.0,11.7418363531785,11.21949356053784
6100,6,900,"hide",275.8536585365854,4,7.264730177929867,False,False,False,False,False,False,297,18,"ccomp",3.0,5.0,11.530480470216114,11.7418363531785
6101,6,901,"out?",310.1219512195122,4,10.200270021775257,False,True,True,False,False,False,297,20,"punct",4.0,3.0,7.264730177929867,11.530480470216114
6102,6,902,"At",329.5421686746988,2,12.940795936193728,True,False,False,False,True,False,298,0,"case",4.581220748829953,4.581220748829953,11.29753723775519,11.29753723775519
6103,6,903,"one",292.0240963855422,3,11.955795536190752,False,False,False,True,False,False,298,1,"nummod",2.0,4.581220748829953,12.940795936193728,11.29753723775519
6104,6,904,"point",294.5853658536585,5,10.004689433045096,False,False,False,False,False,True,298,2,"nmod",3.0,2.0,11.955795536190752,12.940795936193728
6105,6,905,"she",282.3170731707317,3,11.530480470216114,False,False,False,False,False,False,298,3,"nsubj",5.0,3.0,10.004689433045096,11.955795536190752
6106,6,906,"thought",281.2317073170732,7,9.784985508455128,False,False,False,False,False,False,298,4,"root",3.0,5.0,11.530480470216114,10.004689433045096
6107,6,907,"she",276.8780487804878,3,11.530480470216114,False,False,False,False,False,False,298,5,"nsubj",7.0,3.0,9.784985508455128,11.530480470216114
6108,6,908,"saw",291.8780487804878,3,9.724121623567806,False,False,False,False,False,False,298,6,"ccomp",3.0,7.0,11.530480470216114,9.784985508455128
6109,6,909,"him,",311.6219512195122,4,13.379654917921089,False,False,True,False,False,False,298,8,"punct",3.0,3.0,9.724121623567806,11.530480470216114
6110,6,910,"but",292.69135802469134,3,12.219087582607669,False,False,False,False,True,False,298,9,"cc",4.0,3.0,13.379654917921089,9.724121623567806
6111,6,911,"it",276.87654320987656,2,12.68467668499508,False,False,False,False,False,False,298,10,"nsubj",3.0,4.0,12.219087582607669,13.379654917921089
6112,6,912,"wasn't",290.358024691358,6,10.898400294890209,False,False,False,False,False,False,298,12,"neg",2.0,3.0,12.68467668499508,12.219087582607669
6113,6,913,"the",312.1111111111111,3,15.52756444324176,False,False,False,False,False,False,298,13,"det",6.0,2.0,10.898400294890209,12.68467668499508
6114,6,914,"water",340.125,5,10.23189161450783,False,False,False,False,False,False,298,14,"compound",3.0,6.0,15.52756444324176,10.898400294890209
6115,6,915,"snail.",350.1518987341772,6,10.23929089997977,False,True,True,False,False,False,298,16,"punct",5.0,3.0,10.23189161450783,15.52756444324176
6116,6,916,"It",295.35,2,12.68467668499508,True,False,False,False,True,False,299,0,"nsubj",4.581220748829953,4.581220748829953,11.29753723775519,11.29753723775519
6117,6,917,"was",268.77777777777777,3,13.887766101144674,False,False,False,False,False,False,299,1,"cop",2.0,4.581220748829953,12.68467668499508,11.29753723775519
6118,6,918,"a",270.17283950617286,1,14.325739803932372,False,False,False,False,False,False,299,2,"det",3.0,2.0,13.887766101144674,12.68467668499508
6119,6,919,"large",278.25925925925924,5,10.48097132444235,False,False,False,False,False,False,299,3,"amod",1.0,3.0,14.325739803932372,13.887766101144674
6120,6,920,"speck",299.2048192771084,5,9.233691355152974,False,False,False,False,False,False,299,4,"root",5.0,1.0,10.48097132444235,14.325739803932372
6121,6,921,"of",286.4390243902439,2,14.81543924991672,False,False,False,False,False,False,299,5,"case",5.0,5.0,9.233691355152974,10.48097132444235
6122,6,922,"dust",324.30864197530866,4,7.395721608602045,False,False,False,False,False,False,299,6,"nmod",2.0,5.0,14.81543924991672,9.233691355152974
6123,6,923,"that",294.109756097561,4,13.426455564376912,False,False,False,False,False,False,299,7,"nsubj",4.0,2.0,7.395721608602045,14.81543924991672
6124,6,924,"was",309.6951219512195,3,13.887766101144674,False,False,False,False,False,False,299,8,"aux",4.0,4.0,13.426455564376912,7.395721608602045
6125,6,925,"deceptively",369.6219512195122,11,8.435627762613825,False,False,False,False,False,False,299,9,"advmod",3.0,4.0,13.887766101144674,13.426455564376912
6126,6,926,"bobbing",336.2926829268293,7,6.615285916913142,False,False,False,False,False,False,299,10,"acl:relcl",11.0,3.0,8.435627762613825,13.887766101144674
6127,6,927,"around",310.3292682926829,6,10.66723298194161,False,False,False,False,False,False,299,11,"compound:prt",7.0,11.0,6.615285916913142,8.435627762613825
6128,6,928,"in",298.6707317073171,2,14.451279123971284,False,False,False,False,False,False,299,12,"case",6.0,7.0,10.66723298194161,6.615285916913142
6129,6,929,"the",279.1604938271605,3,15.52756444324176,False,False,False,False,False,False,299,13,"det",2.0,6.0,14.451279123971284,10.66723298194161
6130,6,930,"water",268.2926829268293,5,10.23189161450783,False,False,False,False,False,False,299,14,"nmod",3.0,2.0,15.52756444324176,14.451279123971284
6131,6,931,"like",290.0617283950617,4,10.515939729390396,False,False,False,False,False,False,299,15,"case",5.0,3.0,10.23189161450783,15.52756444324176
6132,6,932,"a",277.2926829268293,1,14.325739803932372,False,False,False,False,False,False,299,16,"det",4.0,5.0,10.515939729390396,10.23189161450783
6133,6,933,"live",291.6341463414634,4,9.672689782285058,False,False,False,False,False,False,299,17,"amod",1.0,4.0,14.325739803932372,10.515939729390396
6134,6,934,"animal.",363.9390243902439,7,11.771335252308806,False,True,True,False,False,False,299,19,"punct",4.0,1.0,9.672689782285058,14.325739803932372
6135,6,935,"They",317.41975308641975,4,11.80917820410482,True,False,False,False,True,False,300,0,"nsubj",4.581220748829953,4.581220748829953,11.29753723775519,11.29753723775519
6136,6,936,"were",277.9024390243902,4,12.777280979501404,False,False,False,False,False,False,300,1,"cop",4.0,4.581220748829953,11.80917820410482,11.29753723775519
6137,6,937,"ready",270.8414634146341,5,8.128290171607052,False,False,False,False,False,False,300,2,"root",4.0,4.0,12.777280979501404,11.80917820410482
6138,6,938,"to",289.6951219512195,2,14.49430827566318,False,False,False,False,False,False,300,3,"mark",5.0,4.0,8.128290171607052,12.777280979501404
6139,6,939,"call",276.4146341463415,4,8.919586920999915,False,False,False,False,False,False,300,4,"xcomp",2.0,5.0,14.49430827566318,8.128290171607052
6140,6,940,"it",262.2682926829268,2,12.68467668499508,False,False,False,False,False,False,300,5,"iobj",4.0,2.0,8.919586920999915,14.49430827566318
6141,6,941,"quits,",278.2682926829268,6,11.094097685661827,False,False,True,False,False,False,300,7,"punct",2.0,4.0,12.68467668499508,8.919586920999915
6142,6,942,"when",278.3658536585366,4,11.5262364790299,False,False,False,False,True,False,300,8,"advmod",6.0,2.0,11.094097685661827,12.68467668499508
6143,6,943,"suddenly",302.5853658536585,8,7.4570320891223805,False,False,False,False,False,False,300,9,"advmod",4.0,6.0,11.5262364790299,11.094097685661827
6144,6,944,"Mom",314.4634146341463,3,5.407171771460119,False,False,False,False,False,False,300,10,"nsubj",8.0,4.0,7.4570320891223805,11.5262364790299
6145,6,945,"cried,",297.0243902439024,6,10.91198851574635,False,False,True,False,False,False,300,12,"punct",3.0,8.0,5.407171771460119,7.4570320891223805
6146,6,946,"'Ah",323.9634146341463,3,10.21056446885446,False,False,True,False,True,False,300,14,"discourse",6.0,3.0,10.91198851574635,5.407171771460119
6147,6,947,"ha!'",330.890243902439,4,10.36652727940755,False,True,True,False,True,False,300,17,"punct",3.0,6.0,10.21056446885446,10.91198851574635
6148,6,948,"Tucked",319.4024390243902,6,10.181316702007312,True,False,False,False,True,False,301,0,"advmod",4.581220748829953,4.581220748829953,11.29753723775519,11.29753723775519
6149,6,949,"in",306.9878048780488,2,14.451279123971284,False,False,False,False,False,False,301,1,"case",6.0,4.581220748829953,10.181316702007312,11.29753723775519
6150,6,950,"a",297.7073170731707,1,14.325739803932372,False,False,False,False,False,False,301,2,"det",2.0,6.0,14.451279123971284,10.181316702007312
6151,6,951,"curve",323.0243902439024,5,7.261225091971921,False,False,False,False,False,False,301,3,"nmod",1.0,2.0,14.325739803932372,14.451279123971284
6152,6,952,"of",299.1585365853659,2,14.81543924991672,False,False,False,False,False,False,301,4,"case",5.0,1.0,7.261225091971921,14.325739803932372
6153,6,953,"the",365.9512195121951,3,15.52756444324176,False,False,False,False,False,False,301,5,"det",2.0,5.0,14.81543924991672,7.261225091971921
6154,6,954,"archway,",399.2926829268293,8,10.849384161483014,False,False,True,False,False,False,301,7,"punct",3.0,2.0,15.52756444324176,14.81543924991672
6155,6,955,"perfectly",366.0740740740741,9,6.942156705699469,False,False,False,False,True,False,301,8,"advmod",8.0,3.0,10.849384161483014,15.52756444324176
6156,6,956,"hidden",333.1341463414634,6,7.653969180478774,False,False,False,False,False,False,301,9,"dep",9.0,8.0,6.942156705699469,10.849384161483014
6157,6,957,"against",321.280487804878,7,11.094359919629536,False,False,False,False,False,False,301,10,"case",6.0,9.0,7.653969180478774,6.942156705699469
6158,6,958,"a",309.3780487804878,1,14.325739803932372,False,False,False,False,False,False,301,11,"det",7.0,6.0,11.094359919629536,7.653969180478774
6159,6,959,"pitch",314.0731707317073,5,8.122074375362217,False,False,False,False,False,False,301,12,"compound",1.0,7.0,14.325739803932372,11.094359919629536
6160,6,960,"dark",325.0853658536585,4,8.868413284672005,False,False,False,False,False,False,301,13,"amod",5.0,1.0,8.122074375362217,14.325739803932372
6161,6,961,"stone,",347.75308641975306,6,11.977525679344335,False,False,True,False,False,False,301,15,"punct",4.0,5.0,8.868413284672005,8.122074375362217
6162,6,962,"sat",332.34939759036143,3,7.966239776559467,False,False,False,False,True,False,301,16,"root",6.0,4.0,11.977525679344335,8.868413284672005
6163,6,963,"Mr.",316.0240963855422,3,12.115408380651491,False,False,False,False,False,False,301,17,"compound",3.0,6.0,7.966239776559467,11.977525679344335
6164,6,964,"Sticky,",329.0,7,11.357252127657896,False,False,True,False,False,False,301,19,"punct",3.0,3.0,12.115408380651491,7.966239776559467
6165,6,965,"safe",299.0121951219512,4,7.784889295655098,False,False,False,False,True,False,301,20,"amod",7.0,3.0,11.357252127657896,12.115408380651491
6166,6,966,"and",294.2560975609756,3,14.71127893960382,False,False,False,False,False,False,301,21,"cc",4.0,7.0,7.784889295655098,11.357252127657896
6167,6,967,"sound.",308.1219512195122,6,12.243334566520362,False,True,True,False,False,False,301,23,"punct",3.0,4.0,14.71127893960382,7.784889295655098
6168,6,968,"'You,",292.0731707317073,5,10.932568016897475,True,False,True,False,True,False,302,2,"punct",6.0,3.0,12.243334566520362,14.71127893960382
6169,6,969,"I",346.39506172839504,1,7.939515260662406,False,False,False,False,True,False,302,3,"nsubj",5.0,6.0,10.932568016897475,12.243334566520362
6170,6,970,"can",394.1707317073171,3,11.047312184025786,False,False,False,False,False,False,302,4,"aux",1.0,5.0,7.939515260662406,10.932568016897475
6171,6,971,"always",339.5731707317073,6,9.111845125227084,False,False,False,False,False,False,302,5,"advmod",3.0,1.0,11.047312184025786,7.939515260662406
6172,6,972,"count",354.719512195122,5,7.896924656268864,False,False,False,False,False,False,302,6,"ccomp",6.0,3.0,9.111845125227084,11.047312184025786
6173,6,973,"on,'",407.0123456790124,4,10.327940074837649,False,False,True,False,False,False,302,9,"punct",5.0,6.0,7.896924656268864,9.111845125227084
6174,6,974,"Abby",378.175,4,9.20116367300792,False,False,False,False,True,False,302,10,"nsubj",4.0,5.0,10.327940074837649,7.896924656268864
6175,6,975,"said",318.75,4,10.934980214098967,False,False,False,False,False,False,302,11,"root",4.0,4.0,9.20116367300792,10.327940074837649
6176,6,976,"to",337.71604938271605,2,14.49430827566318,False,False,False,False,False,False,302,12,"case",4.0,4.0,10.934980214098967,9.20116367300792
6177,6,977,"her",306.6875,3,12.091626536137356,False,False,False,False,False,False,302,13,"nmod:poss",2.0,4.0,14.49430827566318,10.934980214098967
6178,6,978,"mom,",337.4875,4,10.328280325676182,False,False,True,False,False,False,302,15,"punct",3.0,2.0,12.091626536137356,14.49430827566318
6179,6,979,"with",301.7625,4,13.349855858400243,False,False,False,False,True,False,302,16,"case",4.0,3.0,10.328280325676182,12.091626536137356
6180,6,980,"relief.",329.98765432098764,7,11.623766604898693,False,True,True,False,False,False,302,18,"punct",4.0,4.0,13.349855858400243,10.328280325676182
6181,6,981,"Then",335.85,4,11.10644484140074,True,False,False,False,True,False,303,0,"advmod",4.581220748829953,4.581220748829953,11.29753723775519,11.29753723775519
6182,6,982,"she",300.8,3,11.530480470216114,False,False,False,False,False,False,303,1,"nsubj",4.0,4.581220748829953,11.10644484140074,11.29753723775519
6183,6,983,"noticed",301.8,7,7.379008127628304,False,False,False,False,False,False,303,2,"root",3.0,4.0,11.530480470216114,11.10644484140074
6184,6,984,"another",309.825,7,10.447032028864845,False,False,False,False,False,False,303,3,"det",7.0,3.0,7.379008127628304,11.530480470216114
6185,6,985,"water",296.8,5,10.23189161450783,False,False,False,False,False,False,303,4,"compound",7.0,7.0,10.447032028864845,7.379008127628304
6186,6,986,"snail",308.7625,5,5.484796933490655,False,False,False,False,False,False,303,5,"nsubj",5.0,7.0,10.23189161450783,10.447032028864845
6187,6,987,"was",303.7625,3,13.887766101144674,False,False,False,False,False,False,303,6,"ccomp",5.0,5.0,5.484796933490655,10.23189161450783
6188,6,988,"right",308.85,5,9.940494278165223,False,False,False,False,False,False,303,7,"advmod",3.0,5.0,13.887766101144674,5.484796933490655
6189,6,989,"next",311.17721518987344,4,10.32098004085701,False,False,False,False,False,False,303,8,"advmod",5.0,3.0,9.940494278165223,13.887766101144674
6190,6,990,"to",321.9,2,14.49430827566318,False,False,False,False,False,False,303,9,"case",4.0,5.0,10.32098004085701,9.940494278165223
6191,6,991,"Sticky",350.73417721518985,6,9.41118375154072,False,False,False,False,False,False,303,10,"nmod",2.0,4.0,14.49430827566318,10.32098004085701
6192,6,992,"and",327.55,3,14.71127893960382,False,False,False,False,False,False,303,11,"cc",6.0,2.0,9.41118375154072,14.49430827566318
6193,6,993,"asked",310.2125,5,9.375854810453756,False,False,False,False,False,False,303,12,"conj",3.0,6.0,14.71127893960382,9.41118375154072
6194,6,994,"where",303.9375,5,11.21949356053784,False,False,False,False,False,False,303,13,"advmod",5.0,3.0,9.375854810453756,14.71127893960382
6195,6,995,"this",294.3544303797468,4,11.879358642104634,False,False,False,False,False,False,303,14,"det",5.0,5.0,11.21949356053784,9.375854810453756
6196,6,996,"new",299.9240506329114,3,11.31227699148339,False,False,False,False,False,False,303,15,"amod",4.0,5.0,11.879358642104634,11.21949356053784
6197,6,997,"addition",326.6125,8,9.770241833388766,False,False,False,False,False,False,303,16,"nsubj",3.0,4.0,11.31227699148339,11.879358642104634
6198,6,998,"to",316.675,2,14.49430827566318,False,False,False,False,False,False,303,17,"case",8.0,3.0,9.770241833388766,11.31227699148339
6199,6,999,"the",293.9873417721519,3,15.52756444324176,False,False,False,False,False,False,303,18,"det",2.0,8.0,14.49430827566318,9.770241833388766
6200,6,1000,"family",279.05128205128204,6,10.366592440090708,False,False,False,False,False,False,303,19,"nmod",3.0,2.0,15.52756444324176,14.49430827566318
6201,6,1001,"could",286.1666666666667,5,10.887436932884098,False,False,False,False,False,False,303,20,"aux",6.0,3.0,10.366592440090708,15.52756444324176
6202,6,1002,"have",298.1518987341772,4,12.001032975538308,False,False,False,False,False,False,303,21,"aux",5.0,6.0,10.887436932884098,10.366592440090708
6203,6,1003,"come",290.8205128205128,4,9.40689351101686,False,False,False,False,False,False,303,22,"ccomp",4.0,5.0,12.001032975538308,10.887436932884098
6204,6,1004,"from.",322.4102564102564,5,13.981961022189257,False,True,True,False,False,False,303,24,"punct",4.0,4.0,9.40689351101686,12.001032975538308
6205,6,1005,"'I'm",318.253164556962,4,11.581032928534922,True,False,True,False,True,False,304,2,"aux",5.0,4.0,13.981961022189257,9.40689351101686
6206,6,1006,"beginning",319.7721518987342,9,9.382190628902842,False,False,False,False,True,False,304,3,"ccomp",4.0,5.0,11.581032928534922,13.981961022189257
6207,6,1007,"to",317.4177215189873,2,14.49430827566318,False,False,False,False,False,False,304,4,"mark",9.0,4.0,9.382190628902842,11.581032928534922
6208,6,1008,"suspect",297.0,7,6.988413181999592,False,False,False,False,False,False,304,5,"xcomp",2.0,9.0,14.49430827566318,9.382190628902842
6209,6,1009,"the",290.0,3,15.52756444324176,False,False,False,False,False,False,304,6,"det",7.0,2.0,6.988413181999592,14.49430827566318
6210,6,1010,"pond",309.9,4,6.593044534142437,False,False,False,False,False,False,304,7,"compound",3.0,7.0,15.52756444324176,6.988413181999592
6211,6,1011,"weed",328.3125,4,10.839800047646593,False,False,False,False,False,False,304,8,"nsubj",4.0,3.0,6.593044534142437,15.52756444324176
6212,6,1012,"is",333.475,2,13.146062325742149,False,False,False,False,False,False,304,9,"cop",4.0,4.0,10.839800047646593,6.593044534142437
6213,6,1013,"guilty,",400.8148148148149,7,11.473935833886596,False,False,True,False,False,False,304,11,"punct",2.0,4.0,13.146062325742149,10.839800047646593
6214,6,1014,"don't",368.55555555555554,5,11.289854652511368,False,False,False,False,True,False,304,13,"neg",7.0,2.0,11.473935833886596,13.146062325742149
6215,6,1015,"you",347.1012658227848,3,10.196455629417146,False,False,False,False,False,False,304,14,"nsubj",5.0,7.0,11.289854652511368,11.473935833886596
6216,6,1016,"think?'",372.475,7,10.554727153816064,False,False,True,False,False,False,304,17,"punct",3.0,5.0,10.196455629417146,11.289854652511368
6217,6,1017,"replied",363.82278481012656,7,7.6251071482389,False,False,False,False,True,False,304,18,"root",7.0,3.0,10.554727153816064,10.196455629417146
6218,6,1018,"Mom.",358.2375,4,10.2004783189645,False,True,True,False,False,False,304,20,"punct",7.0,7.0,7.6251071482389,10.554727153816064
6219,6,1019,"They",338.6625,4,11.80917820410482,True,False,False,False,True,False,305,0,"nsubj",4.581220748829953,4.581220748829953,11.29753723775519,11.29753723775519
6220,6,1020,"both",299.9,4,11.010001871100092,False,False,False,False,False,False,305,1,"cc:preconj",4.0,4.581220748829953,11.80917820410482,11.29753723775519
6221,6,1021,"laughed",307.72151898734177,7,8.72951147230885,False,False,False,False,False,False,305,2,"root",4.0,4.0,11.010001871100092,11.80917820410482
6222,6,1022,"and",306.975,3,14.71127893960382,False,False,False,False,False,False,305,3,"cc",7.0,4.0,8.72951147230885,11.010001871100092
6223,6,1023,"climbed",322.38461538461536,7,6.773080375655535,False,False,False,False,False,False,305,4,"conj",3.0,7.0,14.71127893960382,8.72951147230885
6224,6,1024,"into",312.2875,4,11.724878636888786,False,False,False,False,False,False,305,5,"case",7.0,3.0,6.773080375655535,14.71127893960382
6225,6,1025,"Abby's",301.35,6,11.626660927163684,False,False,False,False,False,False,305,7,"case",4.0,7.0,11.724878636888786,6.773080375655535
6226,6,1026,"bed",310.1,3,7.979681302387741,False,False,False,False,False,False,305,8,"nmod",6.0,4.0,11.626660927163684,11.724878636888786
6227,6,1027,"together",329.873417721519,8,9.745546364467552,False,False,False,False,False,False,305,9,"advmod",3.0,6.0,7.979681302387741,11.626660927163684
6228,6,1028,"and,",321.1,4,14.980333909748031,False,False,True,False,False,False,305,11,"punct",8.0,3.0,9.745546364467552,7.979681302387741
6229,6,1029,"though",315.35,6,10.06997609269376,False,False,False,False,True,False,305,12,"mark",4.0,8.0,14.980333909748031,9.745546364467552
6230,6,1030,"it",289.5875,2,12.68467668499508,False,False,False,False,False,False,305,13,"nsubj",6.0,4.0,10.06997609269376,14.980333909748031
6231,6,1031,"was",339.3875,3,13.887766101144674,False,False,False,False,False,False,305,14,"advcl",2.0,6.0,12.68467668499508,10.06997609269376
6232,6,1032,"cozy,",312.3375,5,11.12139546355475,False,False,True,False,False,False,305,16,"punct",3.0,2.0,13.887766101144674,12.68467668499508
6233,6,1033,"it",294.8875,2,12.68467668499508,False,False,False,False,True,False,305,17,"nsubj",5.0,3.0,11.12139546355475,13.887766101144674
6234,6,1034,"was",280.4625,3,13.887766101144674,False,False,False,False,False,False,305,18,"cop",2.0,5.0,12.68467668499508,11.12139546355475
6235,6,1035,"a",283.65,1,14.325739803932372,False,False,False,False,False,False,305,19,"det",3.0,2.0,13.887766101144674,12.68467668499508
6236,6,1036,"bit",273.3625,3,8.36450810375059,False,False,False,False,False,False,305,20,"conj",1.0,3.0,14.325739803932372,13.887766101144674
6237,6,1037,"of",264.73417721518985,2,14.81543924991672,False,False,False,False,False,False,305,21,"case",3.0,1.0,8.36450810375059,14.325739803932372
6238,6,1038,"a",281.525,1,14.325739803932372,False,False,False,False,False,False,305,22,"det",2.0,3.0,14.81543924991672,8.36450810375059
6239,6,1039,"squeeze.",359.5949367088608,8,10.222883522836394,False,True,True,False,False,False,305,24,"punct",1.0,2.0,14.325739803932372,14.81543924991672
6240,6,1040,"'Budge",349.493670886076,6,9.197079326331073,True,False,True,False,True,False,306,1,"ccomp",8.0,4.581220748829953,10.222883522836394,11.29753723775519
6241,6,1041,"up,'",393.7974683544304,4,9.297497186353397,False,False,True,False,True,False,306,4,"punct",6.0,8.0,9.197079326331073,10.222883522836394
6242,6,1042,"Mom",357.7721518987342,3,5.407171771460119,False,False,False,False,True,False,306,5,"nsubj",4.0,6.0,9.297497186353397,9.197079326331073
6243,6,1043,"said,",333.34177215189874,5,13.092184546995608,False,False,True,False,False,False,306,7,"punct",3.0,4.0,5.407171771460119,9.297497186353397
6244,6,1044,"giving",315.2692307692308,6,9.002824076547672,False,False,False,False,True,False,306,8,"xcomp",5.0,3.0,13.092184546995608,5.407171771460119
6245,6,1045,"Abby",292.87179487179486,4,9.20116367300792,False,False,False,False,False,False,306,9,"iobj",6.0,5.0,9.002824076547672,13.092184546995608
6246,6,1046,"a",280.4871794871795,1,14.325739803932372,False,False,False,False,False,False,306,10,"det",4.0,6.0,9.20116367300792,9.002824076547672
6247,6,1047,"push",287.825,4,7.5652752818989315,False,False,False,False,False,False,306,11,"dobj",1.0,4.0,14.325739803932372,9.20116367300792
6248,6,1048,"with",285.48148148148147,4,13.349855858400243,False,False,False,False,False,False,306,12,"case",4.0,1.0,7.5652752818989315,14.325739803932372
6249,6,1049,"her",284.05,3,12.091626536137356,False,False,False,False,False,False,306,13,"nmod:poss",4.0,4.0,13.349855858400243,7.5652752818989315
6250,6,1050,"bottom.",333.85,7,11.627526508523266,False,True,True,False,False,False,306,15,"punct",3.0,4.0,12.091626536137356,13.349855858400243
6251,6,1051,"'I",356.4125,2,10.907787012061805,True,False,True,False,True,False,307,1,"nsubj",7.0,4.581220748829953,11.627526508523266,11.29753723775519
6252,6,1052,"can't",347.8875,5,11.998161514754678,False,False,False,False,True,False,307,3,"neg",2.0,7.0,10.907787012061805,11.627526508523266
6253,6,1053,"because",331.6296296296296,7,10.687092248656649,False,False,False,False,False,False,307,4,"mark",5.0,2.0,11.998161514754678,10.907787012061805
6254,6,1054,"I'm",344.7037037037037,3,10.81602431689283,False,False,False,False,False,False,307,6,"cop",7.0,5.0,10.687092248656649,11.998161514754678
6255,6,1055,"already",296.61728395061726,7,9.3467052464967,False,False,False,False,False,False,307,7,"advmod",3.0,7.0,10.81602431689283,10.687092248656649
6256,6,1056,"on",292.425,2,13.43917066296584,False,False,False,False,False,False,307,8,"case",7.0,3.0,9.3467052464967,10.81602431689283
6257,6,1057,"the",278.4177215189873,3,15.52756444324176,False,False,False,False,False,False,307,9,"det",2.0,7.0,13.43917066296584,9.3467052464967
6258,6,1058,"edge.'",329.5875,6,7.887967573387452,False,True,True,False,False,False,307,12,"punct",3.0,2.0,15.52756444324176,13.43917066296584
6259,6,1059,"'Good",358.9259259259259,5,8.830148224830175,True,False,True,False,True,False,308,1,"amod",6.0,4.581220748829953,7.887967573387452,11.29753723775519
6260,6,1060,"heavens,",321.9,8,10.24163093751566,False,False,True,False,True,False,308,3,"punct",5.0,6.0,8.830148224830175,7.887967573387452
6261,6,1061,"you've",319.55,6,11.15664641812289,False,False,False,False,True,False,308,5,"aux",8.0,5.0,10.24163093751566,8.830148224830175
6262,6,1062,"grown",323.2875,5,7.8709295967551425,False,False,False,False,False,False,308,6,"root",6.0,8.0,11.15664641812289,10.24163093751566
6263,6,1063,"then.",335.2875,5,13.050114853934812,False,True,True,False,False,False,308,8,"punct",5.0,6.0,7.8709295967551425,11.15664641812289
